Glucose=149999973420000
Hydrogen=0
Nitrate=138304800870000
Carbon Dioxide=155221657
Ammonium Ion=0
Accetate=63480
Ammonium=8200
::
'Algae', -2.0, 1020, 0.0, 65, 55
'Algae', -2.0, 1020, 0.0, 6, 48
'Algae', -2.0, 1020, 0.0, 74, 2
'Algae', -2.0, 1020, 0.0, 81, 11
'Algae', -2.0, 1020, 0.0, 70, 90
'Algae', -2.0, 1020, 0.0, 97, 29
'Algae', -2.0, 1020, 0.0, 79, 48
'Algae', -2.0, 1020, 0.0, 47, 68
'Algae', -2.0, 1020, 0.0, 4, 44
'Algae', -2.0, 1020, 0.0, 86, 4
'Algae', -2.0, 1020, 0.0, 74, 39
'Algae', -2.0, 1020, 0.0, 68, 59
'Algae', -2.0, 1020, 0.0, 32, 79
'Algae', -2.0, 1020, 0.0, 77, 51
'Algae', -2.0, 1020, 0.0, 51, 22
'Algae', -2.0, 1020, 0.0, 88, 40
'Algae', -2.0, 1020, 0.0, 52, 2
'Algae', -2.0, 1020, 0.0, 78, 85
'Algae', -2.0, 1020, 0.0, 4, 24
'Algae', -2.0, 1020, 0.0, 1, 84
'Algae', -2.0, 1020, 0.0, 51, 60
'Algae', -2.0, 1020, 0.0, 14, 23
'Algae', -2.0, 1020, 0.0, 63, 47
'Algae', -2.0, 1020, 0.0, 79, 95
'Algae', -2.0, 1020, 0.0, 95, 51
'Algae', -2.0, 1020, 0.0, 11, 59
'Algae', -2.0, 1020, 0.0, 97, 71
'Algae', -2.0, 1020, 0.0, 35, 19
'Algae', -2.0, 1020, 0.0, 98, 15
'Algae', -2.0, 1020, 0.0, 41, 50
'Algae', -2.0, 1020, 0.0, 93, 34
'Algae', -2.0, 1020, 0.0, 11, 66
'Algae', -2.0, 1020, 0.0, 91, 21
'Algae', -2.0, 1020, 0.0, 68, 50
'Algae', -2.0, 1020, 0.0, 63, 14
'Algae', -2.0, 1020, 0.0, 34, 34
'Algae', -2.0, 1020, 0.0, 8, 77
'Algae', -2.0, 1020, 0.0, 55, 59
'Algae', -2.0, 1020, 0.0, 31, 98
'Algae', -2.0, 1020, 0.0, 78, 58
'Algae', -2.0, 1020, 0.0, 21, 36
'Algae', -2.0, 1020, 0.0, 21, 79
'Algae', -2.0, 1020, 0.0, 59, 28
'Algae', -2.0, 1020, 0.0, 15, 44
'Algae', -2.0, 1020, 0.0, 31, 59
'Algae', -2.0, 1020, 0.0, 72, 57
'Algae', -2.0, 1020, 0.0, 10, 28
'Algae', -2.0, 1020, 0.0, 58, 57
'Algae', -2.0, 1020, 0.0, 95, 53
'Algae', -2.0, 1020, 0.0, 29, 43
'Algae', -2.0, 1020, 0.0, 16, 22
'Algae', -2.0, 1020, 0.0, 54, 83
'Algae', -2.0, 1020, 0.0, 42, 25
'Algae', -2.0, 1020, 0.0, 35, 11
'Algae', -2.0, 1020, 0.0, 1, 56
'Algae', -2.0, 1020, 0.0, 17, 32
'Algae', -2.0, 1020, 0.0, 79, 87
'Algae', -2.0, 1020, 0.0, 40, 40
'Algae', -2.0, 1020, 0.0, 69, 37
'Algae', -2.0, 1020, 0.0, 53, 77
'Algae', -2.0, 1020, 0.0, 14, 42
'Algae', -2.0, 1020, 0.0, 92, 43
'Algae', -2.0, 1020, 0.0, 14, 15
'Algae', -2.0, 1020, 0.0, 77, 93
'Algae', -2.0, 1020, 0.0, 82, 67
'Algae', -2.0, 1020, 0.0, 36, 28
'Algae', -2.0, 1020, 0.0, 53, 9
'Algae', -2.0, 1020, 0.0, 72, 55
'Algae', -2.0, 1020, 0.0, 24, 52
'Algae', -2.0, 1020, 0.0, 79, 7
'Algae', -2.0, 1020, 0.0, 21, 56
'Algae', -2.0, 1020, 0.0, 86, 93
'Algae', -2.0, 1020, 0.0, 22, 18
'Algae', -2.0, 1020, 0.0, 9, 72
'Algae', -2.0, 1020, 0.0, 7, 64
'Algae', -2.0, 1020, 0.0, 70, 82
'Algae', -2.0, 1020, 0.0, 46, 97
'Algae', -2.0, 1020, 0.0, 30, 75
'Algae', -2.0, 1020, 0.0, 86, 91
'Algae', -2.0, 1020, 0.0, 25, 15
'Algae', -2.0, 1020, 0.0, 24, 13
'Algae', -2.0, 1020, 0.0, 55, 52
'Algae', -2.0, 1020, 0.0, 53, 44
'Algae', -2.0, 1020, 0.0, 4, 31
'Algae', -2.0, 1020, 0.0, 44, 33
'Algae', -2.0, 1020, 0.0, 12, 91
'Algae', -2.0, 1020, 0.0, 87, 13
'Algae', -2.0, 1020, 0.0, 39, 51
'Algae', -2.0, 1020, 0.0, 85, 29
'Algae', -2.0, 1020, 0.0, 41, 54
'Algae', -2.0, 1020, 0.0, 98, 36
'Algae', -2.0, 1020, 0.0, 1, 86
'Algae', -2.0, 1020, 0.0, 67, 60
'Algae', -2.0, 1020, 0.0, 99, 46
'Algae', -2.0, 1020, 0.0, 85, 91
'Algae', -2.0, 1020, 0.0, 82, 42
'Algae', -2.0, 1020, 0.0, 48, 48
'Algae', -2.0, 1020, 0.0, 49, 70
'Algae', -2.0, 1020, 0.0, 86, 45
'Algae', -2.0, 1020, 0.0, 25, 8
'Algae', -2.0, 1020, 0.0, 90, 48
'Algae', -2.0, 1020, 0.0, 40, 68
'Algae', -2.0, 1020, 0.0, 52, 23
'Algae', -2.0, 1020, 0.0, 38, 27
'Algae', -2.0, 1020, 0.0, 63, 18
'Algae', -2.0, 1020, 0.0, 10, 48
'Algae', -2.0, 1020, 0.0, 23, 34
'Algae', -2.0, 1020, 0.0, 23, 35
'Algae', -2.0, 1020, 0.0, 88, 85
'Algae', -2.0, 1020, 0.0, 57, 25
'Algae', -2.0, 1020, 0.0, 78, 43
'Algae', -2.0, 1020, 0.0, 88, 29
'Algae', -2.0, 1020, 0.0, 72, 49
'Algae', -2.0, 1020, 0.0, 80, 13
